Date,Time,East Midlands,East of England,London,North East,North West & Merseyside,South East,South West,West Midlands,Yorkshire & Humberside
13/04/2017,20:00:00,6.78,9.43,6.49,4.22,4.14,7.51,6.47,7.28,4.916666667
13/04/2017,21:00:00,6.10,15.70,6.49,4.56,5.89,7.10,5.80,6.35,4.4
13/04/2017,22:00:00,6.70,12.60,7.25,4.30,6.51,11.47,6.67,7.23,5.166666667
13/04/2017,23:00:00,8.33,13.10,7.10,4.77,5.96,9.28,8.20,6.73,6.016666667
13/04/2017,24:00:00,7.93,11.63,7.43,3.73,5.53,8.55,8.83,7.58,7.233333333
14/04/2017,01:00:00,7.68,10.47,6.94,4.07,4.95,8.25,7.47,7.90,6.3
14/04/2017,02:00:00,7.90,10.03,6.83,5.75,4.46,7.59,8.10,5.84,6.516666667
14/04/2017,03:00:00,6.83,8.97,5.56,4.39,4.45,7.37,6.70,5.80,7
14/04/2017,04:00:00,7.05,5.93,5.25,5.80,7.90,7.30,8.87,5.72,6.016666667
14/04/2017,05:00:00,5.73,6.77,4.25,4.09,5.46,8.04,8.60,6.92,7.54
14/04/2017,06:00:00,8.65,8.33,4.60,5.19,5.36,8.69,9.27,5.52,7.983333333
14/04/2017,07:00:00,6.50,8.03,5.28,4.04,6.48,8.31,8.80,6.18,8.466666667
14/04/2017,08:00:00,7.78,7.63,6.11,5.35,6.68,8.99,8.77,6.92,9.066666667
14/04/2017,09:00:00,7.08,7.07,6.85,4.84,7.21,7.60,8.90,6.92,9.233333333
14/04/2017,10:00:00,6.78,5.40,6.78,5.19,6.59,6.17,5.83,7.06,6.45
14/04/2017,11:00:00,8.20,7.30,7.40,7.31,5.64,4.90,3.40,7.08,6.166666667
14/04/2017,12:00:00,6.43,7.57,8.04,6.20,3.55,5.57,3.37,7.84,5.366666667
14/04/2017,13:00:00,7.90,7.43,6.40,2.67,3.99,5.90,4.57,6.92,4.483333333
14/04/2017,14:00:00,7.60,7.07,7.19,2.43,4.50,5.78,3.70,5.94,4.266666667
14/04/2017,15:00:00,7.00,8.00,6.67,3.11,5.61,5.74,5.10,5.84,3.933333333
14/04/2017,16:00:00,7.68,12.73,6.15,5.67,5.59,5.66,4.23,6.20,4.45
14/04/2017,17:00:00,6.63,8.70,6.09,3.20,4.90,5.30,3.30,6.06,4.833333333
14/04/2017,18:00:00,8.50,7.57,6.64,2.99,5.23,5.15,3.03,5.70,3.366666667
14/04/2017,19:00:00,5.53,8.90,7.63,4.84,4.80,6.64,3.10,7.44,4.633333333
14/04/2017,20:00:00,5.58,8.27,8.34,3.89,3.56,8.15,3.50,5.86,4.45
14/04/2017,21:00:00,4.58,8.00,9.48,4.74,4.81,7.08,3.27,6.68,3.833333333
14/04/2017,22:00:00,5.43,7.97,8.57,1.94,4.70,6.35,3.20,7.06,2.35
14/04/2017,23:00:00,5.13,8.50,8.32,4.17,4.34,6.71,2.43,5.80,3.433333333
14/04/2017,24:00:00,5.98,6.53,5.99,2.12,4.46,5.34,4.03,3.44,2.816666667
15/04/2017,01:00:00,7.03,7.10,4.91,2.29,4.38,5.79,4.10,4.64,3.65
15/04/2017,02:00:00,7.35,5.77,4.38,1.98,2.76,4.58,5.50,3.48,2.083333333
15/04/2017,03:00:00,7.00,5.60,4.17,2.29,3.01,4.59,2.60,4.62,2.683333333
15/04/2017,04:00:00,3.65,5.87,5.45,1.51,2.10,6.99,5.10,2.02,2.4
15/04/2017,05:00:00,4.13,5.60,4.98,1.90,3.65,4.80,3.47,4.38,2.633333333
15/04/2017,06:00:00,4.05,6.63,6.00,2.53,3.58,5.13,5.80,3.04,1.733333333
15/04/2017,07:00:00,4.60,5.57,5.21,2.94,4.33,5.69,3.53,3.80,2.5
15/04/2017,08:00:00,4.50,5.50,3.73,2.84,4.80,5.46,5.73,3.72,2.283333333
15/04/2017,09:00:00,4.38,7.50,3.59,2.96,4.09,4.73,5.63,2.50,4.15
15/04/2017,10:00:00,4.65,4.60,4.20,1.62,4.80,4.13,5.87,3.86,4.366666667
15/04/2017,11:00:00,6.23,4.50,2.95,1.57,4.48,5.11,3.90,5.64,4.833333333
15/04/2017,12:00:00,7.20,4.80,3.68,2.30,4.39,5.48,5.40,2.52,3.65
15/04/2017,13:00:00,6.63,4.27,5.55,1.76,4.48,5.26,4.30,6.26,3.683333333
15/04/2017,14:00:00,6.30,5.40,5.63,1.02,5.18,6.27,4.63,4.90,3.966666667
15/04/2017,15:00:00,3.38,6.77,4.55,3.93,4.95,5.75,3.53,5.00,4.45
15/04/2017,16:00:00,3.58,6.27,5.11,3.91,6.05,5.36,5.50,5.28,3.65
15/04/2017,17:00:00,4.70,5.87,5.21,3.13,6.03,4.93,5.27,4.96,4.016666667
15/04/2017,18:00:00,5.40,5.23,5.04,3.66,4.64,5.49,4.13,7.16,5.3
15/04/2017,19:00:00,6.63,6.70,5.83,3.96,5.48,5.00,4.20,5.92,4.8
15/04/2017,20:00:00,6.75,6.70,6.20,4.31,5.80,6.13,5.80,5.74,4.95
15/04/2017,21:00:00,7.33,7.03,6.60,3.90,5.81,7.17,6.10,7.26,4.6
15/04/2017,22:00:00,7.73,8.20,6.33,5.46,5.80,6.22,6.23,7.52,4.916666667
15/04/2017,23:00:00,6.43,8.03,6.45,5.48,7.35,6.03,5.97,5.72,3.416666667
15/04/2017,24:00:00,6.45,6.73,6.49,6.10,5.11,6.02,9.77,6.96,3.8
16/04/2017,01:00:00,6.60,6.53,5.32,5.17,5.20,6.14,7.07,5.92,3.216666667
16/04/2017,02:00:00,5.85,7.23,5.23,5.26,5.20,6.17,9.40,5.86,4.833333333
16/04/2017,03:00:00,6.03,5.50,6.02,4.33,5.24,5.33,9.97,4.50,3.433333333
16/04/2017,04:00:00,6.58,6.47,5.93,4.67,4.64,5.83,8.57,6.64,3.166666667
16/04/2017,05:00:00,5.78,6.47,5.58,5.72,4.34,5.50,6.80,4.20,3.483333333
16/04/2017,06:00:00,5.68,6.63,5.43,5.38,3.93,5.42,7.73,4.80,3.733333333
16/04/2017,07:00:00,6.55,4.97,5.71,5.89,5.01,6.42,7.13,5.46,2.966666667
16/04/2017,08:00:00,5.50,6.97,6.01,2.79,3.71,7.03,5.87,7.34,3.766666667
16/04/2017,09:00:00,6.25,8.77,4.54,4.21,3.58,5.82,3.60,4.40,3.8
16/04/2017,10:00:00,4.80,8.53,4.59,2.60,3.59,6.48,3.23,4.02,3.583333333
16/04/2017,11:00:00,6.55,7.93,4.06,1.65,3.73,4.68,4.40,4.10,4.483333333
16/04/2017,12:00:00,5.83,7.50,5.30,2.92,2.78,5.69,4.60,4.78,3.666666667
16/04/2017,13:00:00,4.40,6.27,6.73,1.79,3.49,7.06,3.77,4.64,3.933333333
16/04/2017,14:00:00,4.95,4.70,5.19,2.02,5.83,7.12,5.87,3.34,3.85
16/04/2017,15:00:00,5.35,5.83,5.71,3.05,6.09,5.65,5.37,1.70,5.2
16/04/2017,16:00:00,4.10,5.07,5.38,2.93,6.53,6.11,4.70,3.34,6.366666667
16/04/2017,17:00:00,5.73,5.90,5.91,2.25,5.04,5.76,6.30,3.98,5.3
16/04/2017,18:00:00,6.40,9.67,5.63,3.00,5.01,5.74,6.77,6.14,6.6
16/04/2017,19:00:00,6.13,9.90,5.02,4.33,5.43,7.83,6.03,6.12,4.533333333
16/04/2017,20:00:00,6.50,10.40,7.31,2.94,5.60,8.04,8.93,6.06,3
16/04/2017,21:00:00,4.78,6.90,8.68,5.30,4.79,8.26,7.97,8.48,4.466666667
16/04/2017,22:00:00,5.50,7.30,9.45,4.48,3.78,8.61,9.57,5.40,4.783333333
16/04/2017,23:00:00,5.95,6.63,10.78,4.43,3.78,9.14,8.80,5.74,4.3
16/04/2017,24:00:00,6.85,7.40,6.79,6.23,3.95,10.36,6.77,5.78,4.416666667
17/04/2017,01:00:00,5.75,3.93,3.43,4.23,3.98,7.28,7.03,4.70,4.1
17/04/2017,02:00:00,6.53,4.93,4.22,4.54,2.78,7.10,6.50,5.40,4.466666667
17/04/2017,03:00:00,7.55,9.47,4.94,5.59,3.19,5.58,3.77,4.56,4.4
17/04/2017,04:00:00,8.65,6.43,5.13,5.34,2.76,4.55,3.53,6.44,4.983333333
17/04/2017,05:00:00,8.98,6.07,6.77,5.71,2.94,4.70,2.50,7.48,5.733333333
17/04/2017,06:00:00,6.68,3.90,5.65,3.27,3.90,6.41,5.03,8.60,4.516666667
17/04/2017,07:00:00,8.28,4.50,3.28,4.19,4.34,5.37,4.90,11.54,4.416666667
17/04/2017,08:00:00,8.83,5.07,4.36,3.08,5.19,4.74,4.70,8.76,3.45
17/04/2017,09:00:00,7.18,6.33,3.80,4.45,6.30,4.05,6.23,8.88,2.266666667
17/04/2017,10:00:00,6.40,3.93,2.92,5.35,6.03,4.94,4.00,5.98,2.283333333
17/04/2017,11:00:00,6.50,3.47,4.10,4.74,5.73,4.59,3.13,7.16,4.266666667
17/04/2017,12:00:00,6.08,3.87,4.64,3.25,5.66,3.80,5.47,8.18,4.583333333
17/04/2017,13:00:00,5.93,4.00,4.81,4.01,6.39,3.64,3.70,7.84,6.86
17/04/2017,14:00:00,7.18,7.40,4.50,4.41,6.39,5.84,3.77,7.62,5.8
17/04/2017,15:00:00,7.53,7.27,5.39,4.14,5.33,4.89,5.37,8.84,4.483333333
17/04/2017,16:00:00,8.18,5.87,5.45,4.22,5.65,4.76,3.43,9.00,3.85
17/04/2017,17:00:00,7.28,7.60,6.25,4.03,5.80,5.10,6.97,10.40,4.583333333
17/04/2017,18:00:00,8.68,5.33,6.74,6.28,5.18,6.54,6.40,9.88,5.983333333
17/04/2017,19:00:00,7.85,5.97,6.71,4.30,4.60,5.64,8.07,10.18,8.583333333
17/04/2017,20:00:00,9.38,7.57,7.91,4.41,7.15,7.03,7.00,13.38,8.85
17/04/2017,21:00:00,11.93,9.20,6.24,4.35,5.84,9.01,6.20,16.92,9.016666667
17/04/2017,22:00:00,14.08,10.70,8.11,4.74,4.48,8.36,5.93,18.16,7.1
17/04/2017,23:00:00,12.70,9.87,7.22,2.87,4.16,8.80,7.47,17.86,3.166666667
17/04/2017,24:00:00,15.15,8.40,8.98,2.48,3.59,8.93,6.40,16.38,2.1
18/04/2017,01:00:00,8.83,7.33,8.32,2.75,3.70,8.27,8.20,14.46,1.216666667
18/04/2017,02:00:00,5.03,6.33,8.15,2.20,3.58,9.70,7.93,12.00,0.783333333
18/04/2017,03:00:00,3.13,5.00,9.49,2.86,3.46,10.36,8.00,11.14,1.7
18/04/2017,04:00:00,2.88,5.50,7.70,3.62,2.84,12.04,10.70,4.62,2.1
18/04/2017,05:00:00,3.05,4.43,6.73,3.41,3.19,13.77,9.53,2.78,1.416666667
18/04/2017,06:00:00,4.50,1.93,4.99,3.83,4.54,11.41,11.40,2.75,2.116666667
18/04/2017,07:00:00,3.93,3.07,3.75,3.68,5.26,10.09,15.40,2.92,3.183333333
18/04/2017,08:00:00,3.65,5.10,4.25,4.69,5.48,7.64,16.10,3.60,4.083333333
18/04/2017,09:00:00,5.15,4.73,4.57,4.89,5.45,3.66,7.90,4.72,3.2
18/04/2017,10:00:00,4.45,5.70,6.06,2.27,4.71,3.11,8.23,3.88,5.75
18/04/2017,11:00:00,6.60,4.23,5.97,2.32,5.06,4.68,5.30,4.20,3.4
18/04/2017,12:00:00,7.48,4.20,5.18,3.71,4.10,6.34,11.07,5.42,4.216666667
18/04/2017,13:00:00,8.18,3.70,5.07,4.30,4.84,5.87,9.97,7.86,4.35
18/04/2017,14:00:00,4.38,5.70,5.00,3.67,5.30,5.42,10.23,7.52,3.65
18/04/2017,15:00:00,6.25,2.70,5.46,5.32,4.13,5.05,12.10,7.40,2.633333333
18/04/2017,16:00:00,6.20,2.63,5.64,3.19,5.56,4.62,15.57,7.78,6.066666667
18/04/2017,17:00:00,5.88,4.30,5.11,3.05,6.70,5.26,12.03,6.38,6
18/04/2017,18:00:00,6.70,6.77,4.99,5.17,7.09,5.08,12.87,7.48,4.4
18/04/2017,19:00:00,8.88,6.23,5.34,5.18,7.40,6.11,14.93,6.18,5.2
18/04/2017,20:00:00,9.10,7.90,6.08,3.94,7.41,6.11,14.73,7.70,6.2
18/04/2017,21:00:00,9.05,9.10,6.63,6.55,7.53,5.94,15.67,7.14,7.416666667
18/04/2017,22:00:00,7.30,7.57,6.66,7.20,10.09,6.12,18.40,6.90,6.383333333
18/04/2017,23:00:00,8.58,7.23,7.80,8.21,10.64,7.66,17.50,6.82,7.633333333
18/04/2017,24:00:00,7.78,7.13,7.76,8.51,10.76,7.45,15.97,6.86,7.433333333
19/04/2017,01:00:00,7.33,8.13,7.53,7.28,8.86,7.66,14.47,7.75,8.483333333
19/04/2017,02:00:00,7.80,6.80,6.87,7.99,7.44,7.93,11.00,7.23,9.216666667
19/04/2017,03:00:00,7.90,7.63,6.59,7.55,8.49,7.09,11.40,6.63,9.4
19/04/2017,04:00:00,7.63,7.63,7.01,11.05,7.70,8.13,9.20,6.32,8.933333333
19/04/2017,05:00:00,7.85,8.50,6.51,9.15,6.53,8.83,7.47,9.82,9.483333333
19/04/2017,06:00:00,9.43,10.63,8.32,10.25,8.53,9.17,10.90,12.06,9.033333333
19/04/2017,07:00:00,9.05,8.37,9.71,7.69,9.56,9.99,10.30,8.82,9.816666667
19/04/2017,08:00:00,6.45,7.77,12.47,9.47,11.91,9.50,12.23,8.38,8.3
19/04/2017,09:00:00,7.70,8.57,12.65,12.90,12.81,7.97,11.47,8.28,8.3
19/04/2017,10:00:00,8.25,8.53,12.06,13.01,11.89,7.57,10.93,8.28,7.833333333
19/04/2017,11:00:00,6.88,7.20,11.92,13.62,12.71,7.90,9.00,6.76,8.1
19/04/2017,12:00:00,10.53,6.07,11.23,15.01,11.39,7.74,12.37,7.62,10.06666667
19/04/2017,13:00:00,11.75,7.87,9.40,13.27,11.46,9.60,9.30,8.86,10.7
19/04/2017,14:00:00,13.13,6.33,9.09,14.33,11.75,9.03,10.23,9.42,10.51666667
19/04/2017,15:00:00,12.48,6.80,9.82,10.24,11.74,7.85,8.77,11.26,11.21666667
19/04/2017,16:00:00,12.98,8.33,8.55,11.07,9.88,8.02,10.30,11.84,10.78333333
19/04/2017,17:00:00,12.73,8.03,9.72,9.98,11.23,9.04,9.60,11.78,9.5
19/04/2017,18:00:00,13.53,7.20,9.92,10.08,12.25,8.68,8.33,11.70,9.85
19/04/2017,19:00:00,15.13,8.27,9.39,7.24,11.66,8.14,11.00,13.98,9.3
19/04/2017,20:00:00,17.85,10.97,8.33,9.40,10.20,10.22,13.50,15.26,11.95
19/04/2017,21:00:00,20.93,8.67,10.15,11.19,11.88,10.21,14.63,14.94,13.18333333
19/04/2017,22:00:00,19.30,9.40,11.24,12.05,11.23,9.75,17.73,15.38,13.46666667
19/04/2017,23:00:00,17.73,11.77,11.63,10.58,12.61,10.11,18.10,15.92,11.86666667
19/04/2017,24:00:00,17.18,9.37,11.57,9.41,10.88,11.91,17.20,14.76,13.66666667
20/04/2017,01:00:00,16.45,11.07,9.66,9.92,10.96,12.90,18.73,14.56,15.01666667
20/04/2017,02:00:00,17.30,11.20,8.67,9.16,10.76,13.22,18.33,14.52,15.1
20/04/2017,03:00:00,17.65,14.43,8.32,6.91,12.31,12.97,14.90,14.02,14.31666667
20/04/2017,04:00:00,18.13,12.17,6.83,7.41,13.84,14.33,16.10,13.26,15.66666667
20/04/2017,05:00:00,20.35,11.13,7.86,6.93,13.11,13.94,17.50,12.42,15.5
20/04/2017,06:00:00,21.95,12.87,8.75,6.94,14.90,15.20,17.40,13.18,12.25
20/04/2017,07:00:00,19.78,13.07,10.81,6.99,15.21,15.49,17.77,17.66,10.83333333
20/04/2017,08:00:00,16.10,14.70,9.98,7.10,12.94,13.52,20.50,18.86,11.01666667
20/04/2017,09:00:00,13.53,14.83,10.41,5.47,13.03,14.38,21.13,17.00,8.716666667
20/04/2017,10:00:00,15.18,16.00,12.77,4.87,11.55,15.25,14.67,16.56,7.4
20/04/2017,11:00:00,11.83,16.90,15.02,5.69,10.26,15.01,17.07,13.84,6.35
20/04/2017,12:00:00,12.65,17.20,15.98,4.51,11.70,16.30,10.60,17.68,8.483333333
20/04/2017,13:00:00,13.40,18.10,16.86,5.98,10.59,18.02,12.27,12.54,6.833333333
20/04/2017,14:00:00,13.84,19.40,17.25,3.05,10.13,15.81,12.57,15.12,5.483333333
20/04/2017,15:00:00,11.60,17.33,16.81,5.04,8.76,15.18,13.10,11.04,6.816666667
20/04/2017,16:00:00,9.62,16.90,13.73,4.33,8.40,16.07,14.73,8.28,5.533333333
20/04/2017,17:00:00,8.46,14.53,13.84,3.46,8.98,17.79,12.10,10.24,5.2
20/04/2017,18:00:00,8.76,16.83,11.53,2.97,9.54,17.50,11.87,13.30,5.2
20/04/2017,19:00:00,9.90,17.13,12.56,3.64,7.10,16.47,13.17,11.58,5.833333333
20/04/2017,20:00:00,7.94,14.47,15.59,3.59,7.26,17.25,14.20,11.74,5.58
20/04/2017,21:00:00,8.10,15.00,18.15,4.19,7.60,17.23,15.10,11.98,6.35
20/04/2017,22:00:00,8.28,17.70,18.78,4.94,7.46,16.05,15.10,9.50,6.466666667
20/04/2017,23:00:00,8.06,17.27,20.87,5.01,8.86,17.40,17.43,8.48,5.983333333
20/04/2017,24:00:00,10.32,15.87,21.93,4.68,9.66,18.37,19.13,7.52,7
21/04/2017,01:00:00,12.24,15.50,21.57,4.42,8.50,18.66,16.63,9.28,9.9
21/04/2017,02:00:00,11.92,15.93,21.40,5.26,8.73,19.80,16.80,10.10,6.316666667
21/04/2017,03:00:00,11.30,15.40,20.14,4.79,8.58,20.46,14.90,10.72,6.933333333
21/04/2017,04:00:00,11.56,17.27,19.47,3.96,9.26,19.65,13.43,9.64,8.133333333
21/04/2017,05:00:00,13.36,16.77,19.07,3.93,10.21,19.50,13.97,10.92,8.433333333
21/04/2017,06:00:00,14.42,17.63,18.70,7.36,9.18,20.23,14.53,11.64,10.13333333
21/04/2017,07:00:00,14.72,15.93,19.21,4.70,9.84,22.11,13.47,11.82,11.1
21/04/2017,08:00:00,12.34,16.17,17.97,2.58,10.01,20.34,10.90,11.46,9.416666667
21/04/2017,09:00:00,10.14,13.40,15.79,3.12,9.86,17.02,13.43,12.84,5.866666667
21/04/2017,10:00:00,10.32,13.93,13.04,2.39,9.69,15.13,9.57,12.26,6.516666667
21/04/2017,11:00:00,9.84,11.50,11.71,2.37,8.23,13.98,8.60,10.98,4.65
21/04/2017,12:00:00,10.88,11.17,7.50,2.58,7.98,12.46,8.33,10.84,5.066666667
21/04/2017,13:00:00,10.36,9.27,7.14,3.51,6.76,10.77,9.07,9.12,3.616666667
21/04/2017,14:00:00,9.50,8.90,8.42,2.76,7.80,10.50,8.93,10.42,3.25
21/04/2017,15:00:00,8.44,9.03,9.37,2.44,10.05,13.60,9.30,10.42,6.266666667
21/04/2017,16:00:00,7.48,9.20,7.75,4.65,8.75,13.46,11.03,12.00,5.7
21/04/2017,17:00:00,8.40,9.50,9.81,4.72,8.59,13.84,10.33,7.64,5.05
21/04/2017,18:00:00,9.38,12.10,10.42,4.32,10.25,13.12,8.87,12.70,6.6
21/04/2017,19:00:00,10.08,12.03,10.71,2.91,10.73,14.85,8.93,10.62,8.033333333
21/04/2017,20:00:00,10.44,12.47,11.03,4.56,11.33,14.55,9.03,10.98,8.46
21/04/2017,21:00:00,11.74,10.60,11.43,4.05,9.50,13.32,11.40,12.14,4.016666667
21/04/2017,22:00:00,10.74,10.73,11.05,4.70,5.51,13.31,13.53,11.72,4.216666667
21/04/2017,23:00:00,10.30,10.83,10.22,4.38,4.16,13.11,10.83,11.60,2.083333333
21/04/2017,24:00:00,7.34,9.33,8.96,7.42,3.70,10.20,11.07,12.06,2.8
22/04/2017,01:00:00,8.34,8.63,9.27,9.39,4.34,9.80,8.37,9.08,3.316666667
22/04/2017,02:00:00,9.20,8.77,9.45,8.52,4.91,9.03,8.27,6.52,6.016666667
22/04/2017,03:00:00,9.08,7.83,9.40,5.22,4.14,10.36,9.27,3.62,5.633333333
22/04/2017,04:00:00,8.86,7.50,11.27,3.91,5.01,10.09,11.43,4.42,6.216666667
22/04/2017,05:00:00,9.52,7.87,10.92,4.60,4.56,10.63,9.27,5.28,5.116666667
22/04/2017,06:00:00,9.38,6.70,9.36,4.49,4.53,9.81,10.83,4.90,4.85
22/04/2017,07:00:00,7.18,4.73,9.67,4.58,4.63,7.14,8.40,4.28,4.166666667
22/04/2017,08:00:00,8.38,4.67,10.08,3.14,5.04,6.70,9.47,5.82,4.416666667
22/04/2017,09:00:00,7.14,10.80,9.83,5.28,4.88,5.06,8.97,6.62,5.95
22/04/2017,10:00:00,8.14,8.93,8.73,4.20,5.23,5.63,10.17,7.78,6.366666667
22/04/2017,11:00:00,7.54,4.93,7.61,4.00,5.39,5.42,9.10,7.98,4.083333333
22/04/2017,12:00:00,7.66,5.10,6.78,5.32,6.13,5.46,7.77,9.02,7.166666667
22/04/2017,13:00:00,8.76,4.73,6.60,4.65,6.85,6.84,7.57,8.54,7.28
22/04/2017,14:00:00,10.64,7.97,7.05,5.25,6.45,5.66,8.77,11.08,8.16
22/04/2017,15:00:00,10.74,7.83,8.27,3.61,5.44,7.14,7.23,10.58,7.34
22/04/2017,16:00:00,12.22,8.00,7.57,3.13,6.20,6.61,9.23,9.98,6.88
22/04/2017,17:00:00,11.50,7.50,9.24,3.10,5.94,7.77,6.67,12.58,7.34
22/04/2017,18:00:00,11.56,7.43,9.09,2.56,5.11,8.00,7.60,10.42,4.983333333
22/04/2017,19:00:00,10.76,7.47,9.37,4.67,5.63,9.00,4.33,11.48,6
22/04/2017,20:00:00,9.26,7.63,10.25,6.05,6.45,10.64,7.63,13.02,6.533333333
22/04/2017,21:00:00,6.94,8.83,8.36,6.21,6.93,11.34,10.60,11.80,4.75
22/04/2017,22:00:00,6.34,9.40,9.40,5.28,8.30,13.77,7.80,8.42,5.916666667
22/04/2017,23:00:00,5.94,8.20,10.52,4.15,8.76,14.00,8.33,7.32,7.716666667
22/04/2017,24:00:00,6.52,7.27,10.66,4.95,11.59,13.73,6.50,7.92,7.033333333
23/04/2017,01:00:00,5.32,5.70,9.05,4.53,9.10,13.74,7.60,7.18,9.516666667
23/04/2017,02:00:00,7.58,5.67,6.82,5.21,9.34,12.68,7.27,7.96,13.5
23/04/2017,03:00:00,7.16,6.17,5.52,5.86,9.33,12.33,6.50,7.34,8.833333333
23/04/2017,04:00:00,9.26,5.17,5.02,7.88,8.71,10.87,7.03,7.22,8.433333333
23/04/2017,05:00:00,8.82,4.17,4.95,7.29,8.14,11.64,7.13,9.32,9.316666667
23/04/2017,06:00:00,7.68,6.10,4.50,7.32,9.34,10.68,7.60,9.16,7.55
23/04/2017,07:00:00,7.40,4.33,4.79,7.77,9.16,12.05,7.10,7.34,7.816666667
23/04/2017,08:00:00,8.06,5.87,5.21,7.03,8.24,16.79,6.43,11.04,6.733333333
23/04/2017,09:00:00,8.88,5.67,7.02,6.10,5.98,17.67,6.70,10.20,5.566666667
23/04/2017,10:00:00,7.38,5.80,10.94,4.67,5.08,17.73,5.50,10.04,6.533333333
23/04/2017,11:00:00,9.10,8.20,13.56,4.23,4.60,15.53,7.70,9.16,5.283333333
23/04/2017,12:00:00,7.06,11.07,13.71,5.31,4.46,13.20,9.77,7.74,4.516666667
23/04/2017,13:00:00,7.40,11.23,12.06,4.18,4.34,13.29,10.57,9.72,6.916666667
23/04/2017,14:00:00,9.32,11.50,12.63,4.39,4.34,11.72,10.97,6.90,7.68
23/04/2017,15:00:00,8.70,13.03,11.29,5.66,4.54,12.93,10.63,6.92,7.316666667
23/04/2017,16:00:00,8.72,10.73,12.11,4.04,4.11,10.93,12.73,8.30,6.133333333
23/04/2017,17:00:00,6.44,14.83,11.13,3.23,5.24,12.79,12.23,8.46,4.25
23/04/2017,18:00:00,7.92,13.87,11.27,3.49,4.51,9.73,10.80,8.54,5
23/04/2017,19:00:00,7.44,12.83,11.24,4.35,4.81,12.20,10.53,10.02,4.383333333
23/04/2017,20:00:00,7.92,20.77,13.95,5.79,5.64,11.74,14.67,7.76,4.766666667
23/04/2017,21:00:00,8.10,15.27,20.77,4.46,6.89,13.13,13.77,5.42,5.233333333
23/04/2017,22:00:00,7.16,14.53,21.78,7.38,6.88,15.31,13.73,4.94,5.9
23/04/2017,23:00:00,7.34,16.43,22.16,6.26,6.55,14.03,14.40,5.26,5.066666667
23/04/2017,24:00:00,8.08,16.73,23.00,4.09,5.11,14.70,15.20,5.24,6.883333333
24/04/2017,01:00:00,8.32,14.73,21.59,3.61,2.85,17.00,13.00,6.82,5.9
24/04/2017,02:00:00,8.54,15.47,21.69,4.15,5.31,16.53,10.00,5.70,3.416666667
24/04/2017,03:00:00,7.90,16.57,20.31,1.04,4.39,16.84,10.80,6.88,4.516666667
24/04/2017,04:00:00,7.36,17.30,18.89,2.78,3.59,17.86,10.07,6.08,3
24/04/2017,05:00:00,6.70,15.00,15.77,1.16,4.53,18.88,11.23,5.90,3.816666667
24/04/2017,06:00:00,6.94,13.83,16.55,3.08,4.11,17.97,11.00,6.98,3.05
24/04/2017,07:00:00,6.04,14.07,17.24,1.43,4.30,17.08,10.23,7.32,3.716666667
24/04/2017,08:00:00,6.30,14.13,15.09,3.52,4.33,14.49,10.53,6.82,2.566666667
24/04/2017,09:00:00,5.80,9.87,10.98,4.17,3.75,12.58,8.23,6.48,3.516666667
24/04/2017,10:00:00,5.30,8.90,9.83,2.56,4.39,10.30,9.13,7.60,3.716666667
24/04/2017,11:00:00,5.52,9.53,8.37,3.08,2.44,10.53,9.90,7.38,3.766666667
24/04/2017,12:00:00,4.32,7.53,8.57,2.02,1.75,8.22,10.10,7.28,1.46
24/04/2017,13:00:00,4.40,6.17,8.90,1.39,3.50,8.31,9.77,7.54,3.62
24/04/2017,14:00:00,4.18,6.60,7.30,3.04,4.36,8.22,13.03,6.42,4.375
24/04/2017,15:00:00,5.46,7.27,9.01,1.33,3.88,8.63,9.90,6.30,2.016666667
24/04/2017,16:00:00,5.54,6.43,10.13,0.90,5.29,8.51,9.57,4.64,4.56
24/04/2017,17:00:00,4.36,8.40,9.15,1.00,4.47,7.95,7.33,4.40,3.04
24/04/2017,18:00:00,5.50,7.57,4.89,1.95,5.31,7.35,7.83,5.56,3.233333333
24/04/2017,19:00:00,5.30,6.60,7.66,1.37,7.29,5.26,6.13,5.84,3.7
24/04/2017,20:00:00,5.84,5.07,6.65,1.85,6.14,5.73,5.40,5.72,3.44
24/04/2017,21:00:00,5.96,6.63,4.05,3.96,3.53,4.77,4.73,6.42,1.75
24/04/2017,22:00:00,6.16,6.30,4.27,3.83,3.28,4.60,4.50,5.50,1.016666667
24/04/2017,23:00:00,4.34,4.77,5.03,3.33,2.88,4.42,4.33,3.75,0.883333333
24/04/2017,24:00:00,3.74,4.87,5.36,2.82,2.74,4.84,4.97,3.68,0.65
25/04/2017,01:00:00,4.90,3.10,5.47,3.00,3.23,4.94,2.80,3.82,0.783333333
25/04/2017,02:00:00,4.36,3.77,5.63,4.90,2.56,5.06,3.30,3.16,1.4
25/04/2017,03:00:00,4.02,3.50,4.25,2.91,2.17,4.61,3.43,3.86,1.666666667
25/04/2017,04:00:00,4.96,3.77,3.97,2.08,3.36,4.88,2.47,2.20,1.216666667
25/04/2017,05:00:00,4.92,3.40,4.73,0.35,4.04,5.01,4.73,4.22,2.16
25/04/2017,06:00:00,6.04,5.40,4.46,3.28,3.16,4.95,4.67,7.68,2.5
25/04/2017,07:00:00,5.12,5.77,5.48,1.84,2.24,5.65,4.57,7.48,3.083333333
25/04/2017,08:00:00,4.72,6.47,5.29,1.12,3.16,4.57,5.10,5.46,3.316666667
